product_id,location_id,month,predicted_demand_qty,last_month_demand,last_month_sales,last_month_backorder,avg_demand_3m,same_month_last_year
1608-SANDW350GR,9,2025-12,7.43,13.31,9.25,4.06,16.6,5.25
1608-SANDW350GR,12,2025-12,8.96,125.0,125.0,0.0,100.0,
1608-SANDW350GR,24,2025-12,0.01,0.13,0.13,0.0,0.5,
1608-SANDW350GR,63,2025-12,0.12,0.58,0.58,0.0,1.27,
1608-SANDW350GR,64,2025-12,1.21,0.84,0.84,0.0,0.88,0.25
1608-SANDW350GR,65,2025-12,0.93,1.18,1.18,0.0,0.98,0.08
1609-BBQ200VALU,30,2025-12,15.24,160.0,160.0,0.0,125.33,
1609-BBQVALUE,30,2025-12,9.53,144.0,144.0,0.0,176.0,
1609-MAY200HOND,12,2025-12,49.01,336.0,336.0,0.0,368.0,
1609-MAY400HO,12,2025-12,151.56,360.0,360.0,0.0,226.67,
1609-MAY680HOND,12,2025-12,17.62,276.0,276.0,0.0,172.0,
1609-MAYCLIC500,5,2025-12,0.01,0.13,0.13,0.0,0.15,
1609-MAYCLIC500,30,2025-12,384.88,384.0,384.0,0.0,384.0,
1609-MAYGOL500,30,2025-12,79.29,900.0,900.0,0.0,540.0,
1609-MAYGOLS200,30,2025-12,11.12,66.0,66.0,0.0,278.67,
1609-MAYO500MAC,30,2025-12,1001.83,536.0,536.0,0.0,808.0,
1609-MAYO507SQU,30,2025-12,5.95,72.0,72.0,0.0,127.67,
1609-MAYSAB500G,5,2025-12,0.01,0.08,0.08,0.0,0.48,
1609-MAYSAB500G,6,2025-12,0.02,0.42,0.42,0.0,0.38,
1609-MAYSAB500G,7,2025-12,0.01,0.04,0.04,0.0,0.11,
1609-MAYSAB500G,30,2025-12,1571.27,144.0,144.0,0.0,118.67,
1609-MAYSAB500G,63,2025-12,0.02,0.78,0.78,0.0,0.6,0.04
1609-MAYVALU200,30,2025-12,22.3,194.0,194.0,0.0,328.67,
1609-MAYXTRA500,30,2025-12,134.19,1508.0,1508.0,0.0,908.0,
1609-MAYXTRA820,30,2025-12,26.92,250.0,250.0,0.0,333.33,
1609-SAND325VAL,30,2025-12,47.83,96.0,96.0,0.0,78.67,
162-LBS,1,2025-12,1.33,6.0,4.0,2.0,4.0,
162-LBS,4,2025-12,0.02,1.0,1.0,0.0,1.33,
178-FCO-1,1,2025-12,43.73,47.0,47.0,0.0,53.0,38.0
178-FCO-1,4,2025-12,0.18,5.0,3.0,2.0,8.67,
178-FCO-1,5,2025-12,0.01,0.25,0.25,0.0,0.47,
178-FCO-1,9,2025-12,0.22,1.0,1.0,0.0,2.67,
178-FCO-1,63,2025-12,0.02,0.08,0.08,0.0,0.28,
178-LBS,1,2025-12,22.52,40.0,40.0,0.0,22.33,2.0
178-LBS,4,2025-12,0.04,1.0,1.0,0.0,1.67,
178-LBS,9,2025-12,0.12,1.0,1.0,0.0,5.33,2.0
2001-TOMATROZO,1,2025-12,121.51,868.0,868.0,0.0,864.33,
201-GL,1,2025-12,12.28,41.0,41.0,0.0,132.7,73.57
201-GL,4,2025-12,12.44,26.75,26.75,0.0,41.0,28.4
201-GL,5,2025-12,0.22,2.75,2.75,0.0,1.42,
201-GL,6,2025-12,0.02,0.25,0.25,0.0,0.58,
201-GL,7,2025-12,0.01,0.25,0.25,0.0,0.67,
201-GL,9,2025-12,3.82,16.0,16.0,0.0,63.09,36.91
201-GL,13,2025-12,1.24,6.0,6.0,0.0,30.33,
201-GL,14,2025-12,5.46,52.0,52.0,0.0,41.33,10.0
201-GL,63,2025-12,0.18,3.0,3.0,0.0,1.92,
201-GL,65,2025-12,0.08,1.5,1.5,0.0,0.75,
202-GL,1,2025-12,33.2,63.5,63.5,0.0,86.17,68.34
202-GL,4,2025-12,64.38,28.11,12.0,16.11,16.79,1.26
202-GL,9,2025-12,0.09,0.5,0.5,0.0,2.17,0.86
203-BUL-24,1,2025-12,24.68,85.75,85.75,0.0,229.25,293.06
203-BUL-24,4,2025-12,12.72,39.5,39.5,0.0,79.69,19.0
203-BUL-24,5,2025-12,0.03,0.04,0.04,0.0,3.15,
203-BUL-24,6,2025-12,0.01,0.21,0.21,0.0,1.03,
203-BUL-24,7,2025-12,0.05,1.19,1.19,0.0,1.48,
203-BUL-24,9,2025-12,16.5,40.25,40.25,0.0,66.76,12.75
203-BUL-24,24,2025-12,0.01,0.21,0.21,0.0,0.9,
203-BUL-24,63,2025-12,0.06,0.7,0.7,0.0,7.06,0.33
203-BUL-24,64,2025-12,0.42,0.98,0.98,0.0,1.87,0.34
203-BUL-24,65,2025-12,0.45,1.32,1.32,0.0,2.37,0.37
203-GL,1,2025-12,0.75,5.31,3.25,2.06,26.11,13.02
203-GL,4,2025-12,2.36,7.29,7.25,0.04,14.11,3.25
203-GL,6,2025-12,0.01,0.25,0.25,0.0,0.33,
203-GL,9,2025-12,0.55,1.29,1.25,0.04,2.1,5.75
2030-SACHET,1,2025-12,75.47,177.0,144.0,33.0,298.67,298.0
2030-SACHET,4,2025-12,29.09,82.0,82.0,0.0,132.33,76.0
2030-SACHET,5,2025-12,0.08,5.0,5.0,0.0,3.67,
2030-SACHET,7,2025-12,0.57,1.0,1.0,0.0,1.01,
2030-SACHET,9,2025-12,25.14,42.0,42.0,0.0,62.33,31.0
204-AH-SACO25K,1,2025-12,0.03,1.0,1.0,0.0,1.0,2.0
204-AH-SACO25K,9,2025-12,9.8,10.0,5.0,5.0,7.67,3.0
204-BUL-24,1,2025-12,83.21,260.0,260.0,0.0,536.68,270.75
204-BUL-24,4,2025-12,24.54,86.0,86.0,0.0,190.58,51.5
204-BUL-24,5,2025-12,0.17,3.91,3.91,0.0,5.06,
204-BUL-24,6,2025-12,0.02,0.63,0.63,0.0,1.01,
204-BUL-24,7,2025-12,0.05,1.11,1.11,0.0,1.34,
204-BUL-24,9,2025-12,38.51,99.75,99.75,0.0,195.32,51.5
204-BUL-24,10,2025-12,0.28,0.46,0.46,0.0,11.39,
204-BUL-24,28,2025-12,0.02,0.75,0.75,0.0,0.5,
204-BUL-24,63,2025-12,0.29,1.23,1.23,0.0,4.34,0.58
204-BUL-24,64,2025-12,0.16,0.49,0.49,0.0,1.1,0.08
204-BUL-24,65,2025-12,0.64,1.36,1.36,0.0,2.12,0.75
205-BUL-24,1,2025-12,75.87,167.25,167.25,0.0,293.42,686.41
205-BUL-24,4,2025-12,16.05,33.0,33.0,0.0,47.42,83.64
205-BUL-24,5,2025-12,0.07,3.99,3.99,0.0,3.6,
205-BUL-24,6,2025-12,0.02,0.25,0.25,0.0,1.46,
205-BUL-24,7,2025-12,0.02,0.37,0.37,0.0,0.9,
205-BUL-24,9,2025-12,24.17,50.75,50.75,0.0,80.17,159.97
205-BUL-24,10,2025-12,0.01,0.21,0.21,0.0,1.46,
205-BUL-24,63,2025-12,0.14,0.73,0.73,0.0,2.66,0.49
205-BUL-24,64,2025-12,1.45,1.57,1.57,0.0,1.33,0.08
205-BUL-24,65,2025-12,1.49,2.06,2.06,0.0,2.03,0.63
205-GL,1,2025-12,18.53,18.16,1.0,17.16,13.3,
205-GL,4,2025-12,7.44,12.23,0.0,12.23,14.89,3.5
205-GL,9,2025-12,0.13,0.5,0.5,0.0,1.08,1.25
206-BUL-24,1,2025-12,24.99,80.5,61.5,19.0,203.67,239.81
206-BUL-24,4,2025-12,149.13,168.36,47.5,120.86,190.41,271.51
206-BUL-24,5,2025-12,0.07,2.82,2.82,0.0,4.12,
206-BUL-24,6,2025-12,0.04,0.65,0.65,0.0,1.81,
206-BUL-24,7,2025-12,0.06,1.26,1.26,0.0,1.61,
206-BUL-24,9,2025-12,3.77,13.0,13.0,0.0,34.02,18.09
206-BUL-24,24,2025-12,0.01,0.04,0.04,0.0,0.58,
206-BUL-24,63,2025-12,0.04,0.32,0.32,0.0,2.43,0.29
206-BUL-24,64,2025-12,0.81,1.44,1.44,0.0,1.94,0.96
206-BUL-24,65,2025-12,0.36,0.91,0.91,0.0,1.73,
207-BU-24,1,2025-12,120.13,173.73,9.75,163.98,298.23,38.25
207-BU-24,4,2025-12,277.61,170.03,0.25,169.78,127.03,6.0
207-BU-24,5,2025-12,0.02,0.12,0.12,0.0,1.03,
207-BU-24,6,2025-12,0.02,0.25,0.25,0.0,0.45,
207-BU-24,7,2025-12,0.04,1.01,1.01,0.0,1.16,
207-BU-24,9,2025-12,9.14,31.0,0.5,30.5,88.22,4.75
207-BU-24,63,2025-12,0.01,0.12,0.12,0.0,1.19,0.29
207-BU-24,64,2025-12,0.46,1.05,1.05,0.0,1.56,0.67
207-BU-24,65,2025-12,0.19,1.0,1.0,0.0,3.1,1.17
207-BUL-24,1,2025-12,24.68,70.81,62.75,8.06,250.02,25.5
207-BUL-24,4,2025-12,41.42,88.76,39.5,49.26,132.36,4.75
207-BUL-24,5,2025-12,0.03,0.17,0.17,0.0,2.04,
207-BUL-24,6,2025-12,0.04,0.71,0.71,0.0,0.94,
207-BUL-24,7,2025-12,0.15,1.34,1.34,0.0,1.34,
207-BUL-24,9,2025-12,7.01,24.56,23.5,1.06,57.05,6.25
207-BUL-24,24,2025-12,0.07,0.67,0.67,0.0,0.32,
207-BUL-24,63,2025-12,0.03,0.25,0.25,0.0,2.2,0.67
207-BUL-24,64,2025-12,0.66,1.62,1.62,0.0,3.06,0.8
207-BUL-24,65,2025-12,0.25,1.18,1.18,0.0,2.91,0.04
209-BUL-24,1,2025-12,82.54,203.44,15.79,187.65,370.99,388.26
209-BUL-24,4,2025-12,442.39,568.73,53.0,515.73,583.29,354.66
209-BUL-24,5,2025-12,0.12,2.23,2.23,0.0,2.25,
209-BUL-24,6,2025-12,0.04,0.76,0.76,0.0,1.01,
209-BUL-24,7,2025-12,0.06,1.0,1.0,0.0,1.78,
209-BUL-24,9,2025-12,20.88,51.53,26.25,25.28,130.36,100.15
209-BUL-24,10,2025-12,0.02,0.5,0.5,0.0,1.33,
209-BUL-24,63,2025-12,0.1,0.73,0.73,0.0,2.81,0.61
209-BUL-24,64,2025-12,0.01,0.12,0.12,0.0,0.91,
209-BUL-24,65,2025-12,0.78,1.38,1.38,0.0,1.64,0.58
211-BUL-24,1,2025-12,0.16,0.12,0.0,0.12,22.77,
211-BUL-24,4,2025-12,0.65,18.24,0.0,18.24,18.81,
211-BUL-24,5,2025-12,0.06,0.33,0.33,0.0,0.67,
211-BUL-24,6,2025-12,0.01,0.04,0.04,0.0,0.14,
211-BUL-24,7,2025-12,0.06,0.46,0.46,0.0,0.34,
211-BUL-24,9,2025-12,0.21,2.24,2.0,0.24,1.41,
24U.-MAYO LIMON,1,2025-12,61.02,221.15,128.25,92.9,414.65,141.68
24U.-MAYO LIMON,4,2025-12,52.5,184.4,166.5,17.9,340.61,70.0
24U.-MAYO LIMON,5,2025-12,0.01,0.12,0.12,0.0,0.5,
24U.-MAYO LIMON,6,2025-12,0.02,0.57,0.57,0.0,0.64,
24U.-MAYO LIMON,7,2025-12,0.01,0.04,0.04,0.0,0.43,
24U.-MAYO LIMON,9,2025-12,7.69,24.43,15.25,9.18,47.53,10.25
24U.-MAYO LIMON,63,2025-12,0.01,0.08,0.08,0.0,0.8,0.04
24U.-MAYO LIMON,64,2025-12,4.22,1.71,1.71,0.0,1.02,0.2
24U.-MAYO LIMON,65,2025-12,0.16,0.44,0.44,0.0,0.65,0.12
306-CJA-12-24,1,2025-12,96.78,330.75,330.75,0.0,690.0,294.25
306-CJA-12-24,4,2025-12,51.73,105.25,105.25,0.0,157.5,53.21
306-CJA-12-24,5,2025-12,0.07,1.96,1.96,0.0,2.18,
306-CJA-12-24,6,2025-12,0.01,0.24,0.24,0.0,0.74,
306-CJA-12-24,7,2025-12,0.02,0.08,0.08,0.0,2.13,
306-CJA-12-24,9,2025-12,64.46,109.36,90.0,19.36,142.29,52.49
306-CJA-12-24,28,2025-12,0.02,0.16,0.16,0.0,0.22,
306-CJA-12-24,63,2025-12,0.15,0.74,0.74,0.0,3.08,0.25
306-CJA-12-24,64,2025-12,0.03,0.24,0.24,0.0,1.03,0.08
306-CJA-12-24,65,2025-12,0.04,0.16,0.16,0.0,0.32,0.25
306-CJA-24-10.5,1,2025-12,53.85,191.25,191.25,0.0,416.44,193.05
306-CJA-24-10.5,4,2025-12,24.25,55.75,55.75,0.0,94.86,39.0
306-CJA-24-10.5,5,2025-12,0.05,1.07,1.07,0.0,3.25,
306-CJA-24-10.5,6,2025-12,0.01,0.33,0.33,0.0,0.52,
306-CJA-24-10.5,7,2025-12,0.04,0.7,0.7,0.0,0.41,
306-CJA-24-10.5,9,2025-12,25.86,68.0,68.0,0.0,111.0,40.0
306-CJA-24-10.5,63,2025-12,0.12,0.49,0.49,0.0,1.17,0.2
306-CJA-24-10.5,64,2025-12,0.04,0.08,0.08,0.0,0.17,
306-CJA-24-10.5,65,2025-12,0.01,0.08,0.08,0.0,0.32,0.24
306-CJA-24-5.5,1,2025-12,75.33,214.5,214.5,0.0,406.31,216.0
306-CJA-24-5.5,4,2025-12,50.97,92.5,92.5,0.0,125.75,47.5
306-CJA-24-5.5,5,2025-12,0.02,1.29,1.29,0.0,0.84,
306-CJA-24-5.5,6,2025-12,0.01,0.16,0.16,0.0,0.27,
306-CJA-24-5.5,7,2025-12,0.02,0.21,0.21,0.0,0.22,
306-CJA-24-5.5,9,2025-12,80.29,130.25,90.25,40.0,158.08,58.45
306-CJA-24-5.5,63,2025-12,0.03,0.24,0.24,0.0,1.05,0.16
306-CJA-24-5.5,64,2025-12,0.2,0.2,0.2,0.0,0.22,0.29
306-CJA-24-5.5,65,2025-12,6.09,1.49,1.49,0.0,0.69,0.04
307-CJA-12-24,1,2025-12,25.26,66.25,66.25,0.0,118.42,297.71
307-CJA-12-24,4,2025-12,14.38,29.5,29.5,0.0,42.25,21.5
307-CJA-12-24,5,2025-12,0.07,1.91,1.91,0.0,1.76,
307-CJA-12-24,6,2025-12,0.02,0.65,0.65,0.0,0.99,
307-CJA-12-24,7,2025-12,0.02,0.4,0.4,0.0,1.85,
307-CJA-12-24,9,2025-12,4.15,14.25,14.25,0.0,30.58,11.75
307-CJA-12-24,63,2025-12,0.21,0.57,0.57,0.0,1.54,0.24
307-CJA-12-24,64,2025-12,0.49,0.9,0.9,0.0,1.06,0.83
307-CJA-12-24,65,2025-12,0.2,0.49,0.49,0.0,0.83,0.08
307-CJA-24-10.5,1,2025-12,23.57,51.5,51.5,0.0,92.92,48.5
307-CJA-24-10.5,4,2025-12,31.4,39.25,39.25,0.0,39.08,9.5
307-CJA-24-10.5,5,2025-12,0.02,0.66,0.66,0.0,0.99,
307-CJA-24-10.5,6,2025-12,0.01,0.12,0.12,0.0,0.47,
307-CJA-24-10.5,7,2025-12,0.01,0.12,0.12,0.0,0.48,
307-CJA-24-10.5,9,2025-12,8.85,18.75,18.75,0.0,29.0,7.0
307-CJA-24-10.5,24,2025-12,0.06,0.54,0.54,0.0,0.27,
307-CJA-24-10.5,63,2025-12,0.03,0.24,0.24,0.0,0.97,0.33
307-CJA-24-10.5,64,2025-12,1.14,1.21,1.21,0.0,1.03,0.24
307-CJA-24-10.5,65,2025-12,0.77,0.46,0.46,0.0,0.3,0.04
307-CJA-24-5.5,1,2025-12,16.29,56.49,50.25,6.24,123.5,65.5
307-CJA-24-5.5,4,2025-12,61.5,60.9,20.5,40.4,52.22,30.15
307-CJA-24-5.5,5,2025-12,0.01,0.16,0.16,0.0,0.49,
307-CJA-24-5.5,6,2025-12,0.04,0.62,0.62,0.0,0.47,
307-CJA-24-5.5,7,2025-12,0.01,0.08,0.08,0.0,0.41,
307-CJA-24-5.5,9,2025-12,11.52,27.48,19.5,7.98,42.21,14.11
307-CJA-24-5.5,63,2025-12,0.03,0.24,0.24,0.0,1.31,0.24
307-CJA-24-5.5,64,2025-12,0.05,0.24,0.24,0.0,0.56,
307-CJA-24-5.5,65,2025-12,0.11,0.32,0.32,0.0,0.65,0.04
308-CAJA-12-24,1,2025-12,32.24,85.25,85.25,0.0,148.5,213.36
308-CAJA-12-24,4,2025-12,16.24,26.25,26.25,0.0,30.75,22.33
308-CAJA-12-24,5,2025-12,0.02,0.49,0.49,0.0,0.54,
308-CAJA-12-24,6,2025-12,0.02,0.66,0.66,0.0,0.63,
308-CAJA-12-24,7,2025-12,0.01,0.08,0.08,0.0,0.3,
308-CAJA-12-24,9,2025-12,4.34,12.75,12.75,0.0,23.83,28.43
308-CAJA-12-24,63,2025-12,0.19,0.5,0.5,0.0,1.02,1.83
308-CAJA-12-24,64,2025-12,0.22,0.66,0.66,0.0,1.16,0.08
308-CAJA-12-24,65,2025-12,0.02,0.16,0.16,0.0,0.69,0.08
308-CJA-24-10.5,1,2025-12,48.95,79.0,79.0,0.0,95.42,41.25
308-CJA-24-10.5,4,2025-12,14.84,17.5,17.5,0.0,18.17,9.3
308-CJA-24-10.5,5,2025-12,0.04,0.95,0.95,0.0,1.78,
308-CJA-24-10.5,6,2025-12,0.02,0.92,0.92,0.0,0.71,
308-CJA-24-10.5,7,2025-12,0.02,0.49,0.49,0.0,0.46,
308-CJA-24-10.5,9,2025-12,12.25,16.5,16.5,0.0,17.92,5.75
308-CJA-24-10.5,24,2025-12,0.02,0.04,0.04,0.0,0.05,
308-CJA-24-10.5,63,2025-12,0.06,0.2,0.2,0.0,0.78,0.29
308-CJA-24-10.5,64,2025-12,0.25,0.32,0.32,0.0,0.26,0.13
308-CJA-24-10.5,65,2025-12,0.69,0.67,0.67,0.0,0.55,0.04
308-CJA-24-5.5,1,2025-12,40.98,77.75,77.75,0.0,120.79,110.8
308-CJA-24-5.5,4,2025-12,7.73,18.75,18.75,0.0,33.42,19.56
308-CJA-24-5.5,5,2025-12,0.02,0.2,0.2,0.0,0.23,
308-CJA-24-5.5,6,2025-12,0.02,0.51,0.51,0.0,0.46,
308-CJA-24-5.5,7,2025-12,0.02,0.67,0.67,0.0,0.61,
308-CJA-24-5.5,9,2025-12,9.15,23.28,21.5,1.78,39.01,16.64
308-CJA-24-5.5,63,2025-12,0.03,0.16,0.16,0.0,0.57,0.41
308-CJA-24-5.5,64,2025-12,0.01,0.08,0.08,0.0,0.58,0.25
308-CJA-24-5.5,65,2025-12,0.22,0.16,0.16,0.0,0.2,0.12
313-TRIO 8 5.5,1,2025-12,2720.34,2785.0,2785.0,0.0,2552.33,1115.0
313-TRIO 8 5.5,4,2025-12,170.36,263.0,263.0,0.0,353.33,50.0
313-TRIO 8 5.5,5,2025-12,0.28,6.28,6.28,0.0,6.67,
313-TRIO 8 5.5,6,2025-12,0.01,0.26,0.26,0.0,0.39,
313-TRIO 8 5.5,7,2025-12,0.01,0.13,0.13,0.0,0.98,
313-TRIO 8 5.5,9,2025-12,134.13,288.0,288.0,0.0,498.67,166.0
313-TRIO 8 5.5,13,2025-12,50.7,720.0,720.0,0.0,723.33,
313-TRIO 8 5.5,14,2025-12,32.75,240.0,240.0,0.0,351.67,
313-TRIO 8 5.5,20,2025-12,38.27,480.0,480.0,0.0,860.0,
313-TRIO 8 5.5,24,2025-12,0.05,0.38,0.38,0.0,0.46,
313-TRIO 8 5.5,63,2025-12,0.05,0.52,0.52,0.0,6.58,1.02
313-TRIO 8 5.5,64,2025-12,0.08,0.13,0.13,0.0,0.34,0.89
313-TRIO 8 5.5,65,2025-12,1.44,1.27,1.27,0.0,1.01,0.38
325GR-CJA24U.,5,2025-12,0.01,0.12,0.12,0.0,0.19,
401-OTR,1,2025-12,12.19,67.0,66.0,1.0,226.67,96.0
401-OTR,4,2025-12,46.91,70.0,70.0,0.0,71.33,11.0
401-OTR,5,2025-12,0.01,0.24,0.24,0.0,0.41,
401-OTR,6,2025-12,0.01,0.08,0.08,0.0,0.19,
401-OTR,7,2025-12,0.02,0.08,0.08,0.0,0.14,
401-OTR,9,2025-12,31.42,27.0,14.0,13.0,21.0,7.0
401-OTR,63,2025-12,0.06,0.32,0.32,0.0,2.19,
407-DUOCHICON,1,2025-12,2.19,21.54,0.0,21.54,29.88,
407-DUOCHICON,4,2025-12,5.23,55.0,0.0,55.0,120.43,
407-DUOCHICON,5,2025-12,0.02,0.08,0.08,0.0,0.08,
407-DUOCHICON,6,2025-12,0.01,0.25,0.25,0.0,0.31,
407-DUOCHICON,7,2025-12,0.02,0.33,0.33,0.0,0.22,
407-DUOCHICON,9,2025-12,2.64,27.06,0.0,27.06,39.45,
408-CAJA/24,1,2025-12,163.09,183.5,183.5,0.0,185.83,88.0
408-CAJA/24,4,2025-12,35.03,54.75,54.75,0.0,65.67,30.5
408-CAJA/24,5,2025-12,0.07,1.02,1.02,0.0,0.57,
408-CAJA/24,6,2025-12,0.01,0.08,0.08,0.0,0.57,
408-CAJA/24,7,2025-12,0.01,0.17,0.17,0.0,0.35,
408-CAJA/24,9,2025-12,11.86,30.0,30.0,0.0,49.42,18.96
408-CAJA/24,63,2025-12,0.07,1.84,1.84,0.0,0.91,0.24
408-CAJA/24,64,2025-12,0.06,0.2,0.2,0.0,0.3,0.04
408-CAJA/24,65,2025-12,0.04,0.08,0.08,0.0,0.29,0.08
409-CAJA/24,1,2025-12,158.45,161.75,161.75,0.0,155.58,90.25
409-CAJA/24,4,2025-12,33.69,42.25,42.25,0.0,41.12,28.71
409-CAJA/24,5,2025-12,0.02,0.58,0.58,0.0,0.56,
409-CAJA/24,6,2025-12,0.01,0.41,0.41,0.0,0.52,
409-CAJA/24,7,2025-12,0.01,0.17,0.17,0.0,0.23,
409-CAJA/24,9,2025-12,6.69,15.75,15.75,0.0,28.09,11.25
409-CAJA/24,24,2025-12,0.01,0.08,0.08,0.0,0.29,
409-CAJA/24,63,2025-12,0.05,0.2,0.2,0.0,0.56,0.33
409-CAJA/24,64,2025-12,0.04,0.2,0.2,0.0,0.59,0.38
409-CAJA/24,65,2025-12,0.58,0.58,0.58,0.0,0.44,
410-CAJA/12,1,2025-12,31.79,98.5,98.5,0.0,195.92,272.59
410-CAJA/12,4,2025-12,24.16,48.5,48.5,0.0,70.42,20.78
410-CAJA/12,5,2025-12,0.01,0.33,0.33,0.0,0.46,
410-CAJA/12,6,2025-12,0.01,0.17,0.17,0.0,0.58,
410-CAJA/12,7,2025-12,0.02,0.32,0.32,0.0,0.33,
410-CAJA/12,9,2025-12,10.4,25.37,17.25,8.12,38.21,28.45
410-CAJA/12,24,2025-12,0.05,0.25,0.25,0.0,0.14,
410-CAJA/12,63,2025-12,0.1,0.41,0.41,0.0,8.4,0.16
410-CAJA/12,64,2025-12,2.09,1.25,1.25,0.0,1.07,0.08
410-CAJA/12,65,2025-12,1.2,1.57,1.57,0.0,1.24,0.08
418-CJA 24,1,2025-12,29.19,213.34,0.0,213.34,304.21,
418-CJA 24,4,2025-12,1.33,19.12,0.0,19.12,12.46,
418-CJA 24,5,2025-12,0.26,0.12,0.12,0.0,0.19,
418-CJA 24,6,2025-12,0.52,0.62,0.62,0.0,0.69,
418-CJA 24,7,2025-12,0.1,0.12,0.12,0.0,0.26,
418-CJA 24,9,2025-12,1.43,14.2,0.0,14.2,27.26,
419-CJA 24,1,2025-12,26.49,223.28,0.0,223.28,302.75,
419-CJA 24,4,2025-12,0.17,3.0,0.0,3.0,6.58,
419-CJA 24,5,2025-12,0.13,0.13,0.13,0.0,0.43,
419-CJA 24,6,2025-12,0.03,0.21,0.21,0.0,3.44,
419-CJA 24,7,2025-12,0.03,0.21,0.21,0.0,0.28,
419-CJA 24,9,2025-12,0.37,2.0,2.0,0.0,21.81,
424-175GRS.,1,2025-12,105.25,251.61,199.5,52.11,523.85,948.22
424-175GRS.,4,2025-12,21.61,47.58,47.58,0.0,96.56,75.3
424-175GRS.,5,2025-12,0.03,0.74,0.74,0.0,1.51,
424-175GRS.,6,2025-12,0.01,0.17,0.17,0.0,0.58,
424-175GRS.,7,2025-12,0.01,0.16,0.16,0.0,0.62,
424-175GRS.,9,2025-12,22.99,57.33,57.33,0.0,95.09,177.79
424-175GRS.,63,2025-12,0.04,0.25,0.25,0.0,2.42,0.83
424-175GRS.,64,2025-12,0.01,0.08,0.08,0.0,0.8,
424-175GRS.,65,2025-12,1.35,1.49,1.49,0.0,1.25,0.08
425-HONGOS 6LBS,1,2025-12,3.31,5.02,0.0,5.02,4.45,
425-HONGOS 6LBS,4,2025-12,267.14,98.03,0.0,98.03,49.46,17.41
425-HONGOS 6LBS,5,2025-12,0.01,0.33,0.33,0.0,0.39,
425-HONGOS 6LBS,7,2025-12,0.01,0.17,0.17,0.0,0.22,
425-HONGOS 6LBS,9,2025-12,56.07,51.24,0.0,51.24,38.23,16.22
428-HONENTEROS,1,2025-12,178.98,169.82,0.13,169.69,120.5,16.25
428-HONENTEROS,4,2025-12,282.29,212.34,0.0,212.34,128.6,5.87
428-HONENTEROS,5,2025-12,0.02,0.95,0.95,0.0,1.17,
428-HONENTEROS,6,2025-12,0.01,0.33,0.33,0.0,0.57,
428-HONENTEROS,7,2025-12,0.02,0.54,0.54,0.0,0.74,
428-HONENTEROS,9,2025-12,82.69,60.3,0.0,60.3,41.04,3.75
428-HONENTEROS,24,2025-12,0.01,0.13,0.13,0.0,0.23,
428-HONENTEROS,63,2025-12,0.01,0.12,0.12,0.0,0.8,0.16
428-HONENTEROS,64,2025-12,0.48,0.46,0.46,0.0,0.5,0.04
428-HONENTEROS,65,2025-12,0.06,0.25,0.25,0.0,0.45,0.04
429-HONPEDAZOS,1,2025-12,286.08,325.86,16.5,309.36,254.26,300.02
429-HONPEDAZOS,4,2025-12,254.6,225.82,0.0,225.82,148.65,44.68
429-HONPEDAZOS,5,2025-12,0.02,0.54,0.54,0.0,0.59,
429-HONPEDAZOS,6,2025-12,0.02,0.67,0.67,0.0,0.61,
429-HONPEDAZOS,7,2025-12,0.04,0.58,0.58,0.0,0.53,
429-HONPEDAZOS,9,2025-12,65.68,100.26,0.0,100.26,97.01,5.29
429-HONPEDAZOS,24,2025-12,0.02,0.46,0.46,0.0,0.29,
429-HONPEDAZOS,63,2025-12,0.02,0.21,0.21,0.0,2.0,0.08
429-HONPEDAZOS,64,2025-12,0.01,0.04,0.04,0.0,0.12,0.04
429-HONPEDAZOS,65,2025-12,0.04,0.08,0.08,0.0,0.16,
430-CJA24,1,2025-12,4.44,105.0,0.0,105.0,88.02,14.5
430-CJA24,4,2025-12,0.05,1.0,0.0,1.0,1.39,
430-CJA24,5,2025-12,0.02,0.5,0.5,0.0,0.36,
430-CJA24,6,2025-12,0.02,0.04,0.04,0.0,0.04,
430-CJA24,7,2025-12,0.01,0.04,0.04,0.0,0.18,
430-CJA24,9,2025-12,0.15,2.81,2.75,0.06,3.44,5.62
430-CJA24,63,2025-12,0.05,0.12,0.12,0.0,0.08,0.08
430-CJA24,64,2025-12,0.04,0.54,0.54,0.0,0.37,
430-CJA24,65,2025-12,0.04,0.54,0.54,0.0,0.34,
431-CJA24,1,2025-12,30.06,104.75,104.75,0.0,234.17,128.16
431-CJA24,4,2025-12,29.42,50.75,50.75,0.0,57.08,9.5
431-CJA24,5,2025-12,0.02,0.86,0.86,0.0,0.85,
431-CJA24,6,2025-12,0.01,0.04,0.04,0.0,0.14,
431-CJA24,7,2025-12,0.02,0.29,0.29,0.0,0.38,
431-CJA24,9,2025-12,27.41,59.0,59.0,0.0,88.17,25.0
431-CJA24,63,2025-12,0.08,0.4,0.4,0.0,1.42,0.04
431-CJA24,64,2025-12,1.23,0.59,0.59,0.0,0.32,
431-CJA24,65,2025-12,0.2,0.28,0.28,0.0,0.24,0.04
432-CJA24,1,2025-12,8.45,21.5,21.5,0.0,45.83,14.0
432-CJA24,4,2025-12,1.17,4.0,4.0,0.0,8.08,1.0
432-CJA24,5,2025-12,0.02,0.12,0.12,0.0,0.18,
432-CJA24,6,2025-12,0.02,0.58,0.58,0.0,0.42,
432-CJA24,7,2025-12,0.02,0.63,0.63,0.0,0.93,
